Name,PlayerID,Experience,Height,Weight,Position,Age,Team,TeamID,isFreeAgent,Headshot,espnIdFull
Nelson Ceaser,4689686,R,"6'3""",250,DE,22,SEA,29,False,https://a.espncdn.com/i/headshots/college-football/players/full/4689686.png,4689686/nelson-ceaser
Tramel Walthour,4567963,R,"6'3""",270,DL,N/A,BAL,3,False,https://a.espncdn.com/i/headshots/college-football/players/full/4567963.png,4567963/tramel-walthour
Monty Rice,4240692,4,"6'0""",233,LB,25,NO,23,False,https://a.espncdn.com/i/headshots/nfl/players/full/4240692.png,4240692/monty-rice
Sean Maginn,4240425,R,"6'3""",298,C,25,LAR,19,True,https://a.espncdn.com/i/headshots/nfl/players/full/4240425.png,4240425/sean-maginn
Brevin Jordan,4362504,4,"6'3""",245,TE,23,HOU,13,False,https://a.espncdn.com/i/headshots/nfl/players/full/4362504.png,4362504/brevin-jordan
Shae Wyatt,4875825,R,"6'1""",190,WR,25,SF,28,True,N/A,4875825/shae-wyatt
Spencer Brown,4030899,4,"6'8""",311,OT,26,BUF,4,False,https://a.espncdn.com/i/headshots/nfl/players/full/4030899.png,4030899/spencer-brown
Chris Westry,3915255,3,"6'4""",210,CB,32,CLE,8,True,https://a.espncdn.com/i/headshots/nfl/players/full/3915255.png,3915255/chris-westry
Russ Yeast,4240071,3,"5'10""",195,S,24,LAR,19,False,https://a.espncdn.com/i/headshots/nfl/players/full/4240071.png,4240071/russ-yeast
Jake Gervase,3144988,2,"6'1""",212,LB,28,LAR,19,True,https://a.espncdn.com/i/headshots/nfl/players/full/3144988.png,3144988/jake-gervase
Messiah Swinson,4362770,R,"6'8""",260,TE,N/A,GB,12,False,https://a.espncdn.com/i/headshots/college-football/players/full/4362770.png,4362770/messiah-swinson
Garrett Wilson,4569618,2,"6'0""",192,WR,23,NYJ,25,False,https://a.espncdn.com/i/headshots/nfl/players/full/4569618.png,4569618/garrett-wilson
Kaden Smith,4044452,4,"6'5""",249,TE,27,WSH,32,True,https://a.espncdn.com/i/headshots/nfl/players/full/4044452.png,4044452/kaden-smith
Jake Bates,4689936,R,"5'10""",202,PK,24,HOU,13,True,N/A,4689936/jake-bates
Tejhaun Palmer,4875912,R,"6'2""",210,WR,23,ARI,1,False,https://a.espncdn.com/i/headshots/college-football/players/full/4875912.png,4875912/tejhaun-palmer
Richie Grant,4042119,4,"6'0""",200,S,26,ATL,2,False,https://a.espncdn.com/i/headshots/nfl/players/full/4042119.png,4042119/richie-grant
Faion Hicks,4242333,1,"5'10""",192,CB,25,NO,23,False,https://a.espncdn.com/i/headshots/nfl/players/full/4242333.png,4242333/faion-hicks
Pat Surtain II,4372012,4,"6'2""",202,CB,24,DEN,10,False,https://a.espncdn.com/i/headshots/nfl/players/full/4372012.png,4372012/pat-surtain-ii
Tiawan Mullen,4430213,R,"5'8""",181,CB,23,PHI,27,True,https://a.espncdn.com/i/headshots/nfl/players/full/4430213.png,4430213/tiawan-mullen
Robert Rochell,4032200,4,"6'0""",193,CB,26,GB,12,False,https://a.espncdn.com/i/headshots/nfl/players/full/4032200.png,4032200/robert-rochell
Josh Ross,4258198,2,"6'0""",229,LB,24,BAL,3,False,https://a.espncdn.com/i/headshots/nfl/players/full/4258198.png,4258198/josh-ross
Ndamukong Suh,13234,13,"6'4""",307,DT,37,PHI,27,True,https://a.espncdn.com/i/headshots/nfl/players/full/13234.png,13234/ndamukong-suh
Thomas Incoom,4714157,2,"6'2""",265,LB,25,DEN,10,False,https://a.espncdn.com/i/headshots/nfl/players/full/4714157.png,4714157/thomas-incoom
Ronnie Brown,5125339,R,"5'11""",187,RB,24,TB,30,True,https://a.espncdn.com/i/headshots/nfl/players/full/5125339.png,5125339/ronnie-brown
Jared Verse,4578085,R,"6'4""",260,DE,23,LAR,19,False,https://a.espncdn.com/i/headshots/college-football/players/full/4578085.png,4578085/jared-verse
Mack Hollins,2991662,8,"6'4""",221,WR,30,BUF,4,False,https://a.espncdn.com/i/headshots/nfl/players/full/2991662.png,2991662/mack-hollins
A.J. Brown,4047646,5,"6'1""",226,WR,26,PHI,27,False,https://a.espncdn.com/i/headshots/nfl/players/full/4047646.png,4047646/aj-brown
Pharoh Cooper,3048897,7,"5'11""",207,WR,29,ARI,1,True,https://a.espncdn.com/i/headshots/nfl/players/full/3048897.png,3048897/pharoh-cooper
Andre Jones Jr.,4249214,R,"6'5""",258,DE,25,WSH,32,False,https://a.espncdn.com/i/headshots/nfl/players/full/4249214.png,4249214/andre-jones-jr
Adoree' Jackson,3120347,7,"5'11""",185,CB,28,NYG,24,True,https://a.espncdn.com/i/headshots/nfl/players/full/3120347.png,3120347/adoree-jackson
Jalen Reeves-Maybin,3044729,8,"6'1""",226,LB,29,DET,11,False,https://a.espncdn.com/i/headshots/nfl/players/full/3044729.png,3044729/jalen-reeves-maybin
Adam Prentice,3929914,4,"6'0""",245,FB,27,NO,23,False,https://a.espncdn.com/i/headshots/nfl/players/full/3929914.png,3929914/adam-prentice
Kendre Miller,4599739,2,"6'0""",220,RB,21,NO,23,False,https://a.espncdn.com/i/headshots/nfl/players/full/4599739.png,4599739/kendre-miller
Jamal Peters,3917279,1,"6'2""",220,CB,27,ATL,2,True,N/A,3917279/jamal-peters
Stone Forsythe,4034962,3,"6'8""",307,OT,26,SEA,29,False,https://a.espncdn.com/i/headshots/nfl/players/full/4034962.png,4034962/stone-forsythe
Derrick Nnadi,3122930,7,"6'1""",317,DT,27,KC,16,False,https://a.espncdn.com/i/headshots/nfl/players/full/3122930.png,3122930/derrick-nnadi
Colby Wadman,3050015,2,"6'1""",213,P,29,WSH,32,True,https://a.espncdn.com/i/headshots/nfl/players/full/3050015.png,3050015/colby-wadman
Jordan Toles,4429112,R,"6'1""",209,DB,N/A,BAL,3,False,https://a.espncdn.com/i/headshots/college-football/players/full/4429112.png,4429112/jordan-toles
Jeremiah Moon,4034959,1,"6'5""",250,LB,25,PIT,26,False,https://a.espncdn.com/i/headshots/nfl/players/full/4034959.png,4034959/jeremiah-moon
Anfernee Jennings,3925350,5,"6'2""",255,LB,26,NE,22,False,https://a.espncdn.com/i/headshots/nfl/players/full/3925350.png,3925350/anfernee-jennings
Charles Leno Jr.,16848,10,"6'3""",302,OT,32,WSH,32,True,https://a.espncdn.com/i/headshots/nfl/players/full/16848.png,16848/charles-leno-jr
Joshua Kaindoh,4240026,3,"6'6""",260,DE,25,KC,16,True,https://a.espncdn.com/i/headshots/nfl/players/full/4240026.png,4240026/joshua-kaindoh
Chase Brown,4362238,2,"5'10""",211,RB,24,CIN,7,False,https://a.espncdn.com/i/headshots/nfl/players/full/4362238.png,4362238/chase-brown
AJ Epenesa,4240585,5,"6'6""",260,DE,25,BUF,4,False,https://a.espncdn.com/i/headshots/nfl/players/full/4240585.png,4240585/aj-epenesa
Kai Nacua,3053804,3,"6'0""",205,S,29,NYJ,25,True,https://a.espncdn.com/i/headshots/nfl/players/full/3053804.png,3053804/kai-nacua
Caleb Murphy,4911489,R,"6'3""",254,LB,24,TEN,31,False,https://a.espncdn.com/i/headshots/nfl/players/full/4911489.png,4911489/caleb-murphy
La'Mical Perine,4034952,3,"5'11""",216,RB,26,KC,16,False,https://a.espncdn.com/i/headshots/nfl/players/full/4034952.png,4034952/lamical-perine
Thomas Harper,4569323,R,"5'11""",195,S,23,LAC,18,False,https://a.espncdn.com/i/headshots/college-football/players/full/4569323.png,4569323/thomas-harper
Stevie Scott,4371953,R,"6'1""",231,RB,23,ARI,1,True,https://a.espncdn.com/i/headshots/nfl/players/full/4371953.png,4371953/stevie-scott
Steven Parker,3116387,4,"6'1""",210,S,28,TEN,31,True,https://a.espncdn.com/i/headshots/nfl/players/full/3116387.png,3116387/steven-parker
Rashee Rice,4428331,2,"6'1""",204,WR,24,KC,16,False,https://a.espncdn.com/i/headshots/nfl/players/full/4428331.png,4428331/rashee-rice
Quinton Bell,3933407,3,"6'4""",251,LB,27,MIA,20,False,https://a.espncdn.com/i/headshots/nfl/players/full/3933407.png,3933407/quinton-bell
Mathew Sexton,4039339,1,"5'10""",176,WR,26,MIA,20,False,https://a.espncdn.com/i/headshots/nfl/players/full/4039339.png,4039339/mathew-sexton
K'Von Wallace,4035463,5,"5'11""",205,S,26,SEA,29,False,https://a.espncdn.com/i/headshots/nfl/players/full/4035463.png,4035463/kvon-wallace
Xavier Worthy,4683062,R,"6'1""",172,WR,21,KC,16,False,https://a.espncdn.com/i/headshots/college-football/players/full/4683062.png,4683062/xavier-worthy
Alan Ali,4243777,R,"6'4""",301,C,25,MIN,21,True,https://a.espncdn.com/i/headshots/nfl/players/full/4243777.png,4243777/alan-ali
Blake Bell,2514206,9,"6'6""",252,TE,32,KC,16,True,https://a.espncdn.com/i/headshots/nfl/players/full/2514206.png,2514206/blake-bell
Drue Chrisman,4040607,2,"6'3""",211,P,26,CIN,7,True,https://a.espncdn.com/i/headshots/nfl/players/full/4040607.png,4040607/drue-chrisman
Tatum Bethune,4426698,R,"6'1""",230,LB,23,SF,28,False,https://a.espncdn.com/i/headshots/college-football/players/full/4426698.png,4426698/tatum-bethune
Demetric Felton Jr.,4035826,3,"5'9""",185,RB,25,CIN,7,True,https://a.espncdn.com/i/headshots/nfl/players/full/4035826.png,4035826/demetric-felton-jr
Levi Wallace,3133440,7,"6'0""",179,CB,28,DEN,10,False,https://a.espncdn.com/i/headshots/nfl/players/full/3133440.png,3133440/levi-wallace
Damone Clark,4362636,3,"6'3""",240,LB,23,DAL,9,False,https://a.espncdn.com/i/headshots/nfl/players/full/4362636.png,4362636/damone-clark
Ronnie Rivers,4243003,3,"5'9""",195,RB,25,LAR,19,False,https://a.espncdn.com/i/headshots/nfl/players/full/4243003.png,4243003/ronnie-rivers
Jadon Haselwood,4426370,R,"6'2""",215,WR,23,PHI,27,True,https://a.espncdn.com/i/headshots/nfl/players/full/4426370.png,4426370/jadon-haselwood
Jarvis Brownlee Jr.,4426817,R,"6'0""",190,CB,22,TEN,31,False,https://a.espncdn.com/i/headshots/college-football/players/full/4426817.png,4426817/jarvis-brownlee-jr
Germain Ifedi,2972304,9,"6'5""",325,G,29,CLE,8,False,https://a.espncdn.com/i/headshots/nfl/players/full/2972304.png,2972304/germain-ifedi
Justin Herbert,4038941,5,"6'6""",236,QB,26,LAC,18,False,https://a.espncdn.com/i/headshots/nfl/players/full/4038941.png,4038941/justin-herbert
Ronald Darby,2969920,10,"5'11""",193,CB,30,JAX,15,False,https://a.espncdn.com/i/headshots/nfl/players/full/2969920.png,2969920/ronald-darby
Aaron Brewer,15241,13,"6'5""",232,LS,33,ARI,1,False,https://a.espncdn.com/i/headshots/nfl/players/full/15241.png,15241/aaron-brewer
Anthony Johnson Jr.,4361748,R,"6'0""",205,S,24,GB,12,False,https://a.espncdn.com/i/headshots/nfl/players/full/4361748.png,4361748/anthony-johnson-jr
M.J. Stewart,3116679,7,"5'11""",200,S,28,HOU,13,False,https://a.espncdn.com/i/headshots/nfl/players/full/3116679.png,3116679/mj-stewart
Ladd McConkey,4612826,R,"5'11""",185,WR,22,LAC,18,False,https://a.espncdn.com/i/headshots/college-football/players/full/4612826.png,4612826/ladd-mcconkey
Chad Ryland,4363538,2,"6'0""",195,PK,24,NE,22,False,https://a.espncdn.com/i/headshots/nfl/players/full/4363538.png,4363538/chad-ryland
Joe Gaziano,3915990,3,"6'4""",280,DE,27,ATL,2,True,https://a.espncdn.com/i/headshots/nfl/players/full/3915990.png,3915990/joe-gaziano
Jarren Williams,3911073,2,"5'11""",190,CB,26,DET,11,True,https://a.espncdn.com/i/headshots/nfl/players/full/3911073.png,3911073/jarren-williams
Jamari Thrash,4428678,R,"6'1""",185,WR,23,CLE,8,False,https://a.espncdn.com/i/headshots/college-football/players/full/4428678.png,4428678/jamari-thrash
Jay Tufele,4259647,4,"6'3""",305,DT,24,CIN,7,False,https://a.espncdn.com/i/headshots/nfl/players/full/4259647.png,4259647/jay-tufele
Jared Goff,3046779,9,"6'4""",217,QB,29,DET,11,False,https://a.espncdn.com/i/headshots/nfl/players/full/3046779.png,3046779/jared-goff
KT Leveston,4373079,R,"6'5""",330,G,24,LAR,19,False,https://a.espncdn.com/i/headshots/college-football/players/full/4373079.png,4373079/kt-leveston
Rashan Gary,4046523,6,"6'5""",277,LB,26,GB,12,False,https://a.espncdn.com/i/headshots/nfl/players/full/4046523.png,4046523/rashan-gary
B.J. Hill,3116748,7,"6'3""",311,DT,29,CIN,7,False,https://a.espncdn.com/i/headshots/nfl/players/full/3116748.png,3116748/bj-hill
Ben Powers,4037650,6,"6'4""",310,G,27,DEN,10,False,https://a.espncdn.com/i/headshots/nfl/players/full/4037650.png,4037650/ben-powers
Thomas Hennigan,4241004,R,"6'1""",210,WR,25,MIN,21,True,https://a.espncdn.com/i/headshots/nfl/players/full/4241004.png,4241004/thomas-hennigan
Byron Young,4875196,2,"6'2""",250,LB,26,LAR,19,False,https://a.espncdn.com/i/headshots/nfl/players/full/4875196.png,4875196/byron-young
Ben Jones,15109,11,"6'3""",308,C,34,TEN,31,True,https://a.espncdn.com/i/headshots/nfl/players/full/15109.png,15109/ben-jones
Chris Board,3060403,7,"6'2""",229,LB,28,BAL,3,False,https://a.espncdn.com/i/headshots/nfl/players/full/3060403.png,3060403/chris-board
Benjie Franklin,4583937,1,"6'0""",172,CB,27,SEA,29,True,https://a.espncdn.com/i/headshots/nfl/players/full/4583937.png,4583937/benjie-franklin
Brian O'Neill,3123954,7,"6'7""",310,OT,28,MIN,21,False,https://a.espncdn.com/i/headshots/nfl/players/full/3123954.png,3123954/brian-oneill
Amari Burney,4360239,2,"6'2""",228,LB,23,LV,17,False,https://a.espncdn.com/i/headshots/nfl/players/full/4360239.png,4360239/amari-burney
Kei'Trel Clark,4426923,2,"5'10""",181,CB,23,ARI,1,False,https://a.espncdn.com/i/headshots/nfl/players/full/4426923.png,4426923/keitrel-clark
Chasen Hines,4362642,2,"6'3""",320,G,24,MIA,20,False,https://a.espncdn.com/i/headshots/nfl/players/full/4362642.png,4362642/chasen-hines
Kaieem Caesar,4260949,R,"6'2""",318,DT,25,BAL,3,True,https://a.espncdn.com/i/headshots/nfl/players/full/4260949.png,4260949/kaieem-caesar
Gardner Minshew,4038524,6,"6'1""",225,QB,27,LV,17,False,https://a.espncdn.com/i/headshots/nfl/players/full/4038524.png,4038524/gardner-minshew
Deonte Harty,4411193,6,"5'6""",170,WR,26,BAL,3,False,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,4411193/deonte-harty
Isaiah Rodgers Sr.,4044540,4,"5'10""",170,CB,26,PHI,27,False,https://a.espncdn.com/i/headshots/nfl/players/full/4044540.png,4044540/isaiah-rodgers-sr
Samuel Womack III,4280416,2,"5'10""",189,CB,24,SF,28,False,https://a.espncdn.com/i/headshots/nfl/players/full/4280416.png,4280416/samuel-womack-iii
Coleman Shelton,3052180,6,"6'5""",285,G,28,CHI,6,False,https://a.espncdn.com/i/headshots/nfl/players/full/3052180.png,3052180/coleman-shelton
Keir Thomas,4038843,3,"6'2""",275,LB,26,LAR,19,False,https://a.espncdn.com/i/headshots/nfl/players/full/4038843.png,4038843/keir-thomas
Tommy Doyle,4038986,4,"6'8""",320,OT,26,BUF,4,False,https://a.espncdn.com/i/headshots/nfl/players/full/4038986.png,4038986/tommy-doyle
Kendall Fuller,3045465,9,"5'11""",196,CB,29,MIA,20,False,https://a.espncdn.com/i/headshots/nfl/players/full/3045465.png,3045465/kendall-fuller
Damontae Kazee,2976099,7,"5'11""",174,S,30,PIT,26,False,https://a.espncdn.com/i/headshots/nfl/players/full/2976099.png,2976099/damontae-kazee
Brandin Echols,4567979,3,"5'10""",175,CB,26,NYJ,25,False,https://a.espncdn.com/i/headshots/nfl/players/full/4567979.png,4567979/brandin-echols
Mike McAllister,4368423,1,"6'2""",305,C,24,LAR,19,False,https://a.espncdn.com/i/headshots/nfl/players/full/4368423.png,4368423/mike-mcallister
Christian Covington,2580666,9,"6'2""",289,DT,30,LAC,18,True,https://a.espncdn.com/i/headshots/nfl/players/full/2580666.png,2580666/christian-covington
Mason Crosby,10636,17,"6'1""",212,PK,39,NYG,24,True,https://a.espncdn.com/i/headshots/nfl/players/full/10636.png,10636/mason-crosby
Tyree Wilson,4372533,2,"6'6""",275,DE,23,LV,17,False,https://a.espncdn.com/i/headshots/nfl/players/full/4372533.png,4372533/tyree-wilson
Ka'imi Fairbairn,2971573,9,"6'0""",183,PK,30,HOU,13,False,https://a.espncdn.com/i/headshots/nfl/players/full/2971573.png,2971573/kaimi-fairbairn
Darrell Taylor,3915396,3,"6'4""",267,LB,27,SEA,29,False,https://a.espncdn.com/i/headshots/nfl/players/full/3915396.png,3915396/darrell-taylor
Johnny Hekker,15153,13,"6'5""",225,P,34,CAR,5,False,https://a.espncdn.com/i/headshots/nfl/players/full/15153.png,15153/johnny-hekker
J.K. Dobbins,4241985,5,"5'10""",212,RB,25,LAC,18,False,https://a.espncdn.com/i/headshots/nfl/players/full/4241985.png,4241985/jk-dobbins
Carson Tinker,16359,9,"6'0""",233,LS,34,LAR,19,True,https://a.espncdn.com/i/headshots/nfl/players/full/16359.png,16359/carson-tinker
Dante Fowler Jr.,2980100,9,"6'3""",261,DE,29,WSH,32,False,https://a.espncdn.com/i/headshots/nfl/players/full/2980100.png,2980100/dante-fowler-jr
Kadarius Toney,4240600,4,"6'0""",193,WR,25,KC,16,False,https://a.espncdn.com/i/headshots/nfl/players/full/4240600.png,4240600/kadarius-toney
Bryan Thompson,4243261,1,"6'1""",195,WR,25,BUF,4,False,https://a.espncdn.com/i/headshots/nfl/players/full/4243261.png,4243261/bryan-thompson
Luke McCaffrey,4426948,R,"6'2""",195,WR,23,WSH,32,False,https://a.espncdn.com/i/headshots/college-football/players/full/4426948.png,4426948/luke-mccaffrey
George Kittle,3040151,7,"6'4""",250,TE,30,SF,28,False,https://a.espncdn.com/i/headshots/nfl/players/full/3040151.png,3040151/george-kittle
Keisean Nixon,4259493,6,"5'10""",200,CB,26,GB,12,False,https://a.espncdn.com/i/headshots/nfl/players/full/4259493.png,4259493/keisean-nixon
Zach Ojile,5041988,R,"6'2""",238,FB,25,MIN,21,True,https://a.espncdn.com/i/headshots/nfl/players/full/5041988.png,5041988/zach-ojile
Nick Harris,4039016,4,"6'1""",293,C,25,SEA,29,False,https://a.espncdn.com/i/headshots/nfl/players/full/4039016.png,4039016/nick-harris
Ty Summers,3116431,5,"6'1""",241,LB,28,NO,23,True,https://a.espncdn.com/i/headshots/nfl/players/full/3116431.png,3116431/ty-summers
Connor McGovern,2577367,8,"6'4""",306,C,31,NYJ,25,True,https://a.espncdn.com/i/headshots/nfl/players/full/2577367.png,2577367/connor-mcgovern
Parker Ferguson,4360728,1,"6'5""",290,G,24,DEN,10,True,https://a.espncdn.com/i/headshots/nfl/players/full/4360728.png,4360728/parker-ferguson
John Johnson III,3046292,7,"6'0""",209,S,28,LAR,19,True,https://a.espncdn.com/i/headshots/nfl/players/full/3046292.png,3046292/john-johnson-iii
Ja'Tavion Sanders,4431588,R,"6'4""",243,TE,21,CAR,5,False,https://a.espncdn.com/i/headshots/college-football/players/full/4431588.png,4431588/jatavion-sanders
Ellis Merriweather,4685016,1,"6'1""",220,RB,25,GB,12,False,https://a.espncdn.com/i/headshots/nfl/players/full/4685016.png,4685016/ellis-merriweather
A.J. Cann,2516325,8,"6'3""",320,G,32,HOU,13,True,https://a.espncdn.com/i/headshots/nfl/players/full/2516325.png,2516325/aj-cann
Frank Ragnow,3128689,7,"6'5""",310,C,27,DET,11,False,https://a.espncdn.com/i/headshots/nfl/players/full/3128689.png,3128689/frank-ragnow
Sterling Shepard,2976592,8,"5'10""",196,WR,31,NYG,24,True,https://a.espncdn.com/i/headshots/nfl/players/full/2976592.png,2976592/sterling-shepard
Dax Milne,4373642,3,"6'0""",190,WR,24,WSH,32,False,https://a.espncdn.com/i/headshots/nfl/players/full/4373642.png,4373642/dax-milne
Nolan Cooney,4047860,1,"6'3""",202,P,27,ARI,1,True,https://a.espncdn.com/i/headshots/nfl/players/full/4047860.png,4047860/nolan-cooney
David Olajiga,5211114,R,"6'3""",276,DL,N/A,LAR,19,False,https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png&w=200&h=146,5211114/david-olajiga
Cameron Latu,4372026,R,"6'5""",244,TE,24,SF,28,False,https://a.espncdn.com/i/headshots/nfl/players/full/4372026.png,4372026/cameron-latu
J.T. Gray,3115481,7,"6'0""",202,S,28,NO,23,False,https://a.espncdn.com/i/headshots/nfl/players/full/3115481.png,3115481/jt-gray
Clark Barrington,4373627,R,"6'5""",308,G,,LV,17,False,https://a.espncdn.com/i/headshots/college-football/players/full/4373627.png,4373627/clark-barrington
Darrius Shepherd,3120588,3,"5'11""",186,WR,28,LAC,18,True,https://a.espncdn.com/i/headshots/nfl/players/full/3120588.png,3120588/darrius-shepherd
J.D. McKissic,2572861,6,"5'10""",195,RB,30,WSH,32,True,https://a.espncdn.com/i/headshots/nfl/players/full/2572861.png,2572861/jd-mckissic
Jesse Matthews,4379569,R,"6'0""",190,WR,24,HOU,13,True,https://a.espncdn.com/i/headshots/nfl/players/full/4379569.png,4379569/jesse-matthews
Danny Shelton,2578384,8,"6'2""",345,DT,30,KC,16,True,https://a.espncdn.com/i/headshots/nfl/players/full/2578384.png,2578384/danny-shelton
Nathan Meadors,3886327,4,"5'9""",194,S,27,PIT,26,False,https://a.espncdn.com/i/headshots/nfl/players/full/3886327.png,3886327/nathan-meadors
Griffin McDowell,4360244,R,"6'5""",282,OL,N/A,KC,16,False,https://a.espncdn.com/i/headshots/college-football/players/full/4360244.png,4360244/griffin-mcdowell
Wesley French,3916746,3,"6'4""",307,C,27,IND,14,False,https://a.espncdn.com/i/headshots/nfl/players/full/3916746.png,3916746/wesley-french
Rashod Bateman,4360939,4,"6'1""",197,WR,24,BAL,3,False,https://a.espncdn.com/i/headshots/nfl/players/full/4360939.png,4360939/rashod-bateman
Jimmy Morrissey,4046165,3,"6'4""",305,C,25,NYG,24,False,https://a.espncdn.com/i/headshots/nfl/players/full/4046165.png,4046165/jimmy-morrissey
Chris Hubbard,16076,10,"6'4""",295,OT,33,TEN,31,True,https://a.espncdn.com/i/headshots/nfl/players/full/16076.png,16076/chris-hubbard
